,geoid,carea,cperim,cpolsbypop,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
114,1222,0.04337380090841366,2.6551607918386866,0.07731356386001167,101,388310,89.65717720707417,351195.61853948195,184,681585,172.65717720707417,644470.6185394818,127,484228,98.36576683222708,381405.42456232174,210,777503,181.3657668322271,674680.4245623215
115,1302,2.4178479051067163,9.756020731780897,0.31922244013881557,66,240873,63.8143191046261,234434.8723338965,198,688561,195.81431910462612,682122.8723338965,72,267157,65.26637604644402,240403.0333019565,204,714845,197.2663760464441,688091.0333019564
116,1310,1.8269336758968997,9.079040676661489,0.278517649596306,54,341249,52.61049054871913,327162.122990934,144,692834,142.61049054871918,678747.1229909341,62,402755,55.199069742621155,347857.36861220025,152,754340,145.1990697426212,699442.3686122
117,1305,0.0672374532980001,1.5066946053897337,0.3721951014964546,46,208768,42.36122795862483,192980.7073660029,186,689369,182.3612279586248,673581.7073660027,56,263608,45.38492356320954,208207.27781092387,196,744209,185.38492356320958,688808.2778109239
118,1309,1.3654272191658818,7.5789645938310075,0.29871612278660326,50,227769,49.242144034052664,224774.1938838016,143,690493,142.24214403405261,687498.1938838015,52,237793,49.94172006503271,228458.84427505572,145,700517,142.94172006503268,691182.8442750556
119,1307,0.10180212897850004,2.2110454819738723,0.26168050664253023,49,326347,46.90425836147367,308882.2156823382,113,702095,110.90425836147364,684630.2156823382,53,363972,48.03622579179494,317186.458146642,117,739720,112.03622579179488,692934.4581466423
120,1308,2.1834977595865617,13.05727474962667,0.16093760330802306,66,296991,65.49693177794872,294687.40837812604,155,688637,154.49693177794873,686333.4083781258,70,310360,66.42118022656977,298048.3601707615,159,702006,155.42118022656982,689694.3601707614
121,1314,0.9254557289231108,6.0994564582598265,0.312595874042526,49,270013,48.67767245882058,268584.83944125357,123,694135,122.67767245882057,692706.8394412536,49,270013,48.67767245882058,268584.83944125357,123,694135,122.67767245882057,692706.8394412536
122,1304,0.12731466925649876,2.4213840756458467,0.2728732392112375,44,280777,41.04383933383285,263258.65129725554,119,691661,116.04383933383284,674142.6512972554,53,331550,43.70569330739026,277076.6513125252,128,742434,118.70569330739029,687960.651312525
123,1312,2.068380113013704,11.610802882903176,0.19280385509475362,54,231608,53.426847489494754,227395.89308170788,152,684053,151.42684748949472,679840.8930817079,57,250363,54.30275263095964,232778.16241363485,155,702808,152.30275263095962,685223.1624136347
124,1311,0.27813510456950113,3.560211214053338,0.27574912486577857,53,315506,48.546310202893714,289025.3112438613,111,710847,106.54631020289372,684366.311243861,59,348019,49.99816084535561,296118.1896566839,117,743360,107.99816084535559,691459.1896566835
125,1301,2.066250935204611,11.066886364763961,0.2120030094571942,56,243932,53.475204464029275,233702.79906895067,162,694743,159.47520446402925,684513.7990689505,59,258132,54.097661939201934,236475.250675188,165,708943,160.09766193920194,687286.2506751879
126,1313,0.18226950212299986,3.7484441369050248,0.16301282937634254,55,377348,52.01121807817415,361058.7480415452,107,686763,104.01121807817414,670473.748041545,66,455003,55.39976655680535,384249.1634657632,118,764418,107.39976655680529,693664.1634657631
127,1303,0.9810662270640156,6.496244332278363,0.2921349299026832,56,320171,53.12796186465518,303802.05863493326,124,694921,121.1279618646552,678552.0586349335,65,367407,56.01016287252115,318216.743784211,133,742157,124.01016287252115,692966.7437842111
128,1306,0.07690124090000003,1.8907792222687991,0.2703096619300946,48,286810,46.46552445355745,278979.52218486764,126,677352,124.46552445355742,669521.5221848675,57,333326,49.88020548665469,296158.55001212703,135,723868,127.88020548665465,686700.5500121273
129,1502,1.3985688153309,14.776166870112533,0.08049522715133266,96,449093,82.94330793337178,389893.772660558,143,663686,129.94330793337178,604486.7726605579,100,465682,84.40059288569282,396093.68397341634,147,680275,131.40059288569284,610686.6839734161
130,1501,0.04977122165059816,1.4469819640954382,0.298718368757655,48,175573,43.64996566478717,165728.89574797294,178,680026,173.64996566478715,670181.8957479729,49,183805,43.775686661004656,166763.83098883528,179,688258,173.77568666100464,671216.8309888352
131,1602,12.57444253970836,22.045678822991967,0.3251259638229488,31,149998,30.983247509398414,149912.99483218274,160,779906,159.98324750939838,779820.9948321823,32,153911,31.230476645103632,150880.40244019724,161,783819,160.23047664510358,780788.4024401971
132,1601,11.882436757660704,27.141906324216155,0.20269110065466722,51,260674,50.59555771154649,259112.97786290233,138,787676,137.59555771154652,786114.977862902,51,260674,50.59555771154649,259112.97786290233,138,787676,137.59555771154652,786114.977862902
133,1704,0.014836372831000259,1.9001060976168302,0.05163948461111137,103,441936,92.51016965406781,393749.3297875829,178,717420,167.51016965406782,669233.3297875827,133,587129,101.12122650231542,436374.50319434865,208,862613,176.1212265023154,711858.5031943483
134,1703,0.06779139276249978,2.294681017086972,0.1617855667689952,89,390511,80.04381226128662,346786.95097772736,165,722674,156.04381226128672,678949.9509777275,111,483736,87.08746059871572,377171.3204225053,187,815899,163.08746059871578,709334.3204225055
135,1707,0.01763975859819861,1.6738647751706963,0.0791155335296979,95,329931,84.0241557313392,293048.9075943589,215,668338,204.0241557313392,631455.907594359,145,507842,99.81089121438069,350195.5392870198,265,846249,219.8108912143808,688602.53928702
136,1706,0.10965287068200066,3.5458750011619795,0.1095930531851765,86,438414,77.795917908973,396425.52308033366,150,718932,141.79591790897302,676943.5230803336,113,580191,86.6083803024303,442431.3746432013,177,860709,150.6083803024304,722949.3746432016
137,1702,0.3032307125620623,3.218981382087959,0.36774444472542867,57,232179,51.703431841798256,209523.68106905755,179,704885,173.70343184179822,682229.6810690576,70,286202,56.62906670473085,229279.31666133663,192,758908,178.62906670473075,701985.3166613369
138,1710,0.0882273031842364,2.386523510217749,0.19466211352962604,57,294760,48.44042462783932,257606.09389977876,148,692570,139.4404246278393,655416.0938997788,74,380755,53.6906699970499,284295.8646924545,165,778565,144.6906699970499,682105.8646924546
139,1701,0.07246474837413941,2.7279472599706884,0.12236711276093745,93,361389,82.06262659011186,319225.3039992825,191,702304,180.06262659011188,660140.3039992824,129,500387,92.57292575473713,361701.1628698105,227,841302,190.5729257547371,702616.1628698105
140,1705,0.0271053893839638,1.9129194206280717,0.09308338368230931,98,393546,85.06257686685058,336973.4477946761,203,731655,190.06257686685055,675082.4477946761,125,506562,92.87836777598015,368204.9587412154,230,844671,197.87836777598014,706313.9587412155
141,1708,0.059013395234499715,2.436639626649851,0.12490443528416768,64,314836,55.40379210443083,271851.36126760853,148,707574,139.40379210443078,664589.3612676085,86,434739,61.98050199879128,307624.8488864989,170,827477,145.98050199879128,700362.848886499
142,1712,1.3777899916120382,8.270898566001804,0.25309729307773254,49,198263,48.89906201231617,197904.01276731046,177,710709,176.89906201231614,710350.0127673105,49,198263,48.89906201231617,197904.01276731046,177,710709,176.89906201231614,710350.0127673105
143,1714,0.4567635133815172,5.973908116022622,0.16083634377010841,82,578646,76.36615036923409,536387.1346486688,112,751768,106.36615036923412,709509.1346486687,93,639561,80.08115309732908,557218.7756453207,123,812683,110.08115309732908,730340.7756453204
144,1709,0.029856678898829123,1.6350849582583271,0.1403365238474638,70,310703,62.33549490960154,276368.1489302798,153,668343,145.3354949096015,634008.1489302795,102,468303,72.6329038434348,325971.6229473617,185,825943,155.63290384343478,683611.6229473617
145,1716,2.2273143824166444,11.050294290597067,0.22921534946795585,65,278768,62.38339510275199,268206.7298531722,164,712634,161.38339510275196,702072.7298531726,79,328561,66.68687637462558,284129.77537298127,178,762427,165.68687637462554,717995.7753729816
146,1717,1.9696338132154705,11.443082002202294,0.18902068601702898,88,300926,84.29781299325205,287454.58490633173,207,710470,203.2978129932521,696998.5849063315,98,338537,86.92830386608141,297004.10408198804,217,748081,205.92830386608148,706548.104081988
147,1713,1.5941585366460194,10.378132995990608,0.18599570232179474,70,294129,64.7054280713406,271413.8332965036,181,687337,175.7054280713406,664621.8332965033,90,391600,71.96337794425423,306492.735466037,201,784808,182.96337794425418,699700.7354660368
148,1715,3.9902021646470742,15.335556939411035,0.21320906138872026,69,277367,65.8350556395128,261668.86569970628,195,728938,191.83505563951286,713239.8656997064,74,299442,66.9515477944816,266219.3869019228,200,751013,192.95154779448163,717790.386901923
149,1718,2.9226851231822977,12.800875672929337,0.22413647312572738,82,301556,75.6100553417317,274824.5819906362,187,728466,180.61005534173168,701734.5819906361,100,372753,81.00980042156436,296277.830285518,205,799663,186.00980042156442,723187.830285518
150,1711,0.080178463647,2.9117336592477248,0.11884045351142776,57,278897,53.88591010619661,264516.37614862336,142,660686,138.88591010619663,646305.3761486233,80,411210,61.355318409603356,308251.41119479924,165,792999,146.35531840960334,690040.4111947992
151,1806,1.6940931411118567,6.580283976359269,0.4916520740670944,53,263820,52.660100335552215,262017.93182535554,165,722138,164.6601003355522,720335.9318253555,53,263820,52.660100335552215,262017.93182535554,165,722138,164.6601003355522,720335.9318253555
152,1808,1.975924331620168,10.572265779441326,0.22214882898739416,48,182396,47.705231525030285,181773.65951753105,177,718755,176.70523152503029,718132.6595175313,50,189304,48.36389536736744,184026.91704612807,179,725663,177.36389536736743,720385.9170461281
153,1807,0.08320800905000059,1.4302386087825676,0.5111613396301925,40,223209,38.28146812426469,215578.2716130084,181,720047,179.28146812426468,712416.2716130085,43,238227,38.98313178191,218612.5501270665,184,735065,179.98313178190998,715450.5501270664
154,1801,0.3254084394743946,3.0736814777065065,0.43283358937417493,40,172425,33.962602512611824,153770.09145864955,167,724658,160.9626025126118,706003.0914586495,41,175820,34.417490760786364,155314.43706120213,168,728053,161.4174907607864,707547.4370612021
155,1805,0.5320579391580017,4.416877252992856,0.34271896026190984,37,197993,35.72151786791777,192202.19622243423,147,718132,145.7215178679178,712341.196222434,47,240540,38.839091951217775,205072.4878509013,157,760679,148.8390919512178,725211.4878509012
156,1803,1.1750563977859956,5.202246485411286,0.5456155315660317,37,154298,35.308404827614986,147802.7273552907,182,721729,180.30840482761502,715233.7273552907,39,163823,35.52814900727988,148838.61258225786,184,731254,180.5281490072799,716269.6125822578
157,1804,1.752260761345956,7.087457224116441,0.4383567499692892,44,209474,42.682778891333506,204322.26170782978,160,721741,158.68277889133353,716589.26170783,46,221627,43.321555001586,207925.09515644648,162,733894,159.321555001586,720192.0951564469
158,1809,1.2198105157161228,6.401104826449314,0.3741040055452388,45,220617,43.89637764445901,216091.60611165836,154,721329,152.896377644459,716803.6061116584,46,226356,44.16096750719346,217610.08733389137,155,727068,153.16096750719342,718322.0873338914
159,1802,1.115437199123518,5.513374454136532,0.46112642316010966,41,185008,40.16059769476488,181800.76913063932,175,715273,174.16059769476487,712065.7691306395,49,221472,42.79753720562285,193125.27463393493,183,751737,176.79753720562286,723390.2746339352
160,1903,2.4604077953591736,8.371757423594392,0.441147361968086,36,118545,35.87244861866905,118062.03642822734,198,761612,197.8724486186691,761129.0364282273,36,118545,35.87244861866905,118062.03642822734,198,761612,197.8724486186691,761129.0364282273
161,1902,3.4559884010085047,11.698229845128322,0.317352438782861,68,247850,67.95445619320607,247699.71725222282,201,761624,200.9544561932061,761473.7172522227,68,247850,67.95445619320607,247699.71725222282,201,761624,200.9544561932061,761473.7172522227
162,1904,6.4966942762459805,14.147693353014624,0.4078786920716951,55,165481,54.897522764158346,165214.88617017947,224,761571,223.89752276415834,761304.8861701796,55,165481,54.897522764158346,165214.88617017947,224,761571,223.89752276415834,761304.8861701796
163,1901,3.4440982304078283,12.83325118166008,0.262791917797895,53,188014,52.97060463787414,187913.97903141595,202,761548,201.97060463787412,761447.9790314158,53,188014,52.97060463787414,187913.97903141595,202,761548,201.97060463787412,761447.9790314158
164,2001,14.160652821554455,21.048563801598593,0.4016503992624647,46,134195,45.15588305539158,131848.41988995956,201,714684,200.15588305539157,712337.4198899595,46,134195,45.15588305539158,131848.41988995956,201,714684,200.15588305539157,712337.4198899595
165,2004,3.7993976352432486,11.175148225651476,0.38231208602095057,24,71891,23.997588978670965,71884.30399266628,182,712939,181.99758897867093,712932.3039926663,25,73516,24.21934524213285,72244.65792079184,183,714564,182.21934524213285,713292.6579207918
166,2002,3.8372705144476114,11.607446365582216,0.3578977015897188,57,222110,56.45078512255465,219929.46600189246,185,716596,184.45078512255463,714415.4660018927,59,228044,57.06839574845897,221902.85883421672,187,722530,185.06839574845898,716388.8588342171
167,2003,0.20700676282418912,2.3012479566172352,0.4912104146684851,26,92564,25.837308525826145,92061.18156392226,202,708899,201.8373085258261,708396.1815639222,27,96688,26.173294619327105,93446.78821352024,203,713023,202.1732946193271,709781.7882135202
168,2102,1.9359907301228545,14.505165128307993,0.11562926979995566,66,263362,64.88088144516361,257374.03950426198,175,727459,173.88088144516362,721471.0395042619,67,269036,65.25389081419293,259490.49466413443,176,733133,174.2538908141929,723587.4946641341
169,2103,0.08950123113448448,1.751283430927853,0.3667127380200297,26,111977,25.520848438282258,109671.67189645908,186,720287,185.52084843828223,717981.6718964591,29,121847,26.32524234795961,112629.88277335439,189,730157,186.32524234795963,720939.8827733544
170,2105,2.9915912568476597,12.559492726863306,0.23832407812824638,64,239499,63.70239978969806,238201.22158575396,194,726565,193.7023997896981,725267.2215857541,65,246441,63.80317455680368,238900.80001900112,195,733507,193.8031745568037,725966.8000190011
171,2106,1.1542406399654987,9.189065829884916,0.1717764012177959,34,127471,33.74255494031378,126644.59188126025,190,722413,189.7425549403137,721586.5918812602,36,141432,34.196708343100994,129954.76509554296,192,736374,190.19670834310097,724896.765095543
172,2101,3.2953225522756617,18.29226628510154,0.12375785253261157,86,294872,85.90665355329666,294608.2872655527,196,722765,195.9066535532967,722501.2872655528,87,297117,86.13559005385021,295122.2497092954,197,725010,196.13559005385025,723015.2497092956
173,2104,1.2018860842193515,10.79633581377422,0.1295747565952043,68,262042,66.30153188941654,254663.03914236673,174,719878,172.30153188941642,712499.0391423667,72,279141,67.40116858836257,259605.7903914502,178,736977,173.4011685883625,717441.7903914502
174,2203,1.8885023716567864,10.805656237060237,0.20324744946420906,25,116992,24.411648180810467,115873.6577984942,160,745993,159.41164818081046,744874.6577984942,28,130425,25.62920900716805,121201.83455122125,163,759426,160.62920900716801,750202.8345512212
175,2201,1.4174919184586956,19.888180589131515,0.045033981589515944,83,315817,76.23467592500879,295326.8575491398,193,731314,186.23467592500884,710823.8575491399,105,395687,83.11156241242278,319688.0098849825,215,811184,193.11156241242287,735185.0098849826
176,2205,3.670101696662032,21.2530657390393,0.10210447847494897,67,294307,65.94459741232716,288598.71147993306,188,754340,186.94459741232717,748631.7114799331,71,317239,66.66960732863869,292813.39927406044,192,777272,187.66960732863868,752846.3992740606
177,2206,1.074675957127867,13.48968214097996,0.07421367943243437,72,357412,66.12396807624962,326735.0406305133,147,793064,141.1239680762496,762387.040630513,87,419491,70.87996256431504,347399.5088955743,162,855143,145.8799625643151,783051.508895574
178,2204,3.172918036095002,15.462515774767455,0.16676634328827897,49,211957,48.20075527897108,207017.52568403853,180,759483,179.2007552789711,754543.5256840383,50,216591,48.40563624728706,207966.9440912148,181,764117,179.4056362472871,755492.9440912146
179,2202,0.3560807979135863,8.725572525446545,0.05877201126608745,102,358446,93.13589724580376,324135.8328907296,267,738189,258.13589724580385,703878.8328907295,127,456145,100.70488448022955,354960.4826323429,292,835888,265.7048844802296,734703.4826323428
180,2302,8.705372458265218,31.00881367643342,0.1137697799657539,66,229998,61.27082052394639,213362.27399316183,197,658486,192.27082052394647,641850.2739931617,69,236877,62.3696260602959,215811.43584725106,200,665365,193.36962606029599,644299.435847251
181,2301,1.0480722014017445,16.135115609650537,0.05058909416328287,71,309956,64.4050917919164,284811.69685037696,146,647923,139.40509179191636,622778.6968503771,77,331459,66.76922246729724,293477.2167885279,152,669426,141.76922246729725,631444.216788528
182,2403,0.08720712652609837,6.193143045879396,0.028571932687351757,136,565633,120.64149166017108,504482.6963867387,174,704507,158.64149166017108,643356.696386739,175,736861,133.04085563259449,558093.7931086171,213,875735,171.04085563259446,696967.7931086172
183,2404,0.08517770233837678,3.3664766233058048,0.09444621951002528,85,372265,79.93486715433274,344084.89115496643,173,721007,167.9348671543327,692826.8911549662,96,424652,83.30301739156691,360706.8400866532,184,773394,171.30301739156684,709448.840086653
184,2408,0.2354664054248801,5.912506815799139,0.08464386956058982,79,330093,75.31005438193998,314713.9170225596,172,704312,168.31005438193992,688932.9170225593,97,414987,81.70443478993828,344918.2590123059,190,789206,174.70443478993823,719137.2590123056
185,2407,0.13376399297999989,4.2564356181696335,0.09278055176162171,77,298798,71.37479428291469,275044.0489365238,199,708211,193.3747942829146,684457.048936524,101,391479,79.42712362648898,305194.0187598599,223,800892,201.42712362648888,714607.0187598603
186,2406,0.5397461572934598,9.626389067770491,0.07319351469203818,81,375130,76.82353106138882,355303.37397619244,166,735117,161.82353106138873,715290.3739761927,91,417409,79.51121962877083,366940.6635755585,176,777396,164.5112196287707,726927.6635755585
187,2402,0.10988078950448156,5.4672701338389205,0.0461945318339676,105,447396,92.85110692258276,401840.72388351295,180,712735,167.85110692258274,667179.7238835128,145,604348,105.21971967634305,450782.2701085342,220,869687,180.21971967634298,716121.2701085338
188,2405,0.4328015768461199,4.725090756368331,0.24360061998775703,67,321463,61.108316343158656,292655.7648014541,153,728601,147.10831634315872,699793.7648014544,78,371936,63.98769047398662,307501.09069699,164,779074,149.98769047398667,714639.0906969903
189,2401,1.1906030190618853,14.713843153909481,0.06910740716057631,86,367810,77.28012132060176,332528.64200522745,170,733457,161.2801213206017,698175.6420052275,93,398824,79.47257587636604,342081.91390840284,177,764471,163.47257587636597,707728.913908403
190,2502,0.4851898814182847,4.782495343335326,0.2665707460768337,50,251934,49.94491049857234,251711.281784042,159,721383,158.9449104985723,721160.2817840419,53,267678,50.8533524026271,256865.0969470826,162,737127,159.85335240262708,726314.0969470827
191,2508,0.097395085096499,3.6604569929731183,0.09134321389029752,82,354858,78.34715914782541,339223.33823388745,161,683693,157.34715914782544,668058.3382338872,102,443871,84.28806125444218,366511.0332480912,181,772706,163.28806125444225,695346.0332480913
192,2507,0.019348780376813767,1.7829013052719025,0.07649073837484775,87,334593,81.94104035610623,319974.75812847767,192,723726,186.94104035610627,709107.7581284778,95,364117,84.79246806832235,330832.7908975361,200,753250,189.79246806832236,719965.7908975362
193,2505,0.07889992212527168,2.463951521999205,0.1633135129661582,82,386075,78.41967667466254,372540.95056726976,156,730323,152.41967667466253,716788.9505672696,87,395141,80.03190660551623,375840.2354460776,161,739389,154.03190660551624,720088.2354460773
194,2504,0.19745767821003568,3.7731513014592863,0.1742911955827549,73,401915,70.87060327147975,390167.258988729,141,730932,138.87060327147978,719184.2589887291,76,413389,71.75565242636983,393486.9925861049,144,742406,139.75565242636986,722503.9925861049
195,2503,0.2235884722226545,3.591054043026355,0.2178790085693984,58,294350,57.75519988098469,293295.0510857328,156,724078,155.75519988098475,723023.051085733,60,307100,58.40526255796542,297122.46272933914,158,736828,156.4052625579655,726850.4627293394
196,2501,0.6788757970259627,5.423174463648857,0.2900634698436276,46,195063,45.41700273302603,192947.4845817128,174,729379,173.41700273302604,727263.4845817126,46,195063,45.41700273302603,192947.4845817128,174,729379,173.41700273302604,727263.4845817126
197,2506,0.16051979714121048,3.1440336282020205,0.20406292202835927,63,316913,58.45897443930025,294437.9971418582,145,716848,140.45897443930028,694372.9971418583,67,332834,59.650164049857715,299376.8482335674,149,732769,141.65016404985772,699311.8482335676
198,2509,0.3777252111168104,9.925336897312366,0.0481831648411368,97,400897,88.29207189040714,367663.65402416966,170,711319,161.29207189040702,678085.6540241695,105,433431,91.19926363437663,379737.56638338853,178,743853,164.1992636343765,690159.5663833885
199,2614,0.05482062656508092,2.653793762918001,0.09781816710728318,122,363232,117.62494892889872,353859.9080854382,238,704614,233.62494892889862,695241.9080854381,129,382484,119.25595380898321,357774.6878816813,245,723866,235.25595380898315,699156.6878816814
200,2611,0.12505614345649907,3.1663317682170553,0.15674801833088348,95,352149,94.43739441815144,349889.3685176568,191,703426,190.43739441815143,701166.3685176568,97,358471,95.09957413897791,351995.23556750297,193,709748,191.09957413897789,703272.2355675029
201,2604,2.505707558215002,9.130038765731149,0.37774176388550695,63,264200,62.31670154175596,260406.20164179927,180,701902,179.31670154175603,698108.2016417991,65,274859,62.84276902631197,263233.1603092522,182,712561,179.84276902631203,700935.160309252
202,2608,0.438317646999,4.120217439010308,0.3244580458226101,71,249871,70.31982545029774,247710.7337967633,209,709158,208.31982545029774,706997.7337967635,71,249871,70.31982545029774,247710.7337967633,209,709158,208.31982545029774,706997.7337967635
203,2602,0.985773899038804,5.768040095845113,0.37233223524182085,61,265686,56.24859262194726,248476.76286125628,152,694662,147.2485926219473,677452.762861256,68,302044,58.76167105453375,259985.76120083078,159,731020,149.7616710545338,688961.7612008306
204,2606,1.0302474309058252,4.947836068517418,0.5288357421329268,44,180907,41.66958956441967,172395.1244740138,171,706878,168.66958956441962,698366.1244740139,45,182427,41.9475855632968,172817.67839230705,172,708398,168.94758556329677,698788.6783923071
205,2603,0.7679929823985004,6.2547744397437866,0.24668560648275786,69,318541,67.56773186524804,310291.260469934,162,713785,160.56773186524802,705535.2604699341,72,334506,68.00388197253257,312536.99475096946,165,729750,161.00388197253253,707780.9947509696
206,2609,0.0526134023850672,1.9512224723207168,0.17365715160941028,83,303956,78.87786150657223,290687.8261438676,206,703753,201.87786150657226,690484.8261438672,87,313238,80.31943485379449,294425.6430270322,210,713035,203.31943485379452,694222.6430270319
207,2601,7.824043431846943,41.778780320013716,0.056328683656080666,109,341242,97.18990692143221,304648.65980279393,214,680708,202.18990692143225,644114.659802794,124,376692,102.08179181248386,316060.9107932686,229,716158,207.08179181248383,655526.9107932687
208,2612,0.1193906595420251,2.6826670293389188,0.2084714907371466,58,235873,57.264504156436644,232672.24939094094,197,707385,196.2645041564366,704184.2493909409,60,240434,57.71097486339379,233357.68798299608,199,711946,196.71097486339374,704869.6879829961
209,2613,0.05292039285838395,1.9180662288589567,0.1807614123214375,101,287665,99.78437829589858,285618.70572563674,269,701729,267.78437829589853,699682.7057256368,110,304445,102.45242955711993,291133.4238305553,278,718509,270.45242955712,705197.4238305555
210,2607,1.2169632885990744,7.706325559433643,0.2575091332321435,70,296023,69.41268883901175,294796.02732496324,175,706980,174.4126888390118,705753.027324963,70,296023,69.41268883901175,294796.02732496324,175,706980,174.4126888390118,705753.027324963
211,2610,1.2124690156418019,6.1755385578572906,0.39951292843733466,72,277812,63.62536848632983,251903.45600592406,172,697901,163.62536848632988,671992.4560059245,79,306928,65.7726477674577,261554.4525286401,179,727017,165.77264776745773,681643.4525286405
212,2605,0.6945110981512026,7.1730175455846075,0.16962320614686982,64,246768,61.73744040695552,238601.86332991012,209,694470,206.73744040695556,686303.8633299101,70,274747,63.71257749718614,247997.0977793385,215,722449,208.7125774971861,695699.0977793385
213,2705,0.042006517313999917,1.18266033010634,0.3774039848402666,40,146399,39.93594538591698,146151.49941792598,198,662883,197.93594538591697,662635.4994179261,40,146399,39.93594538591698,146151.49941792598,198,662883,197.93594538591697,662635.4994179261
214,2708,9.275919386992197,19.917808097456483,0.2938216154868811,51,206928,48.226719711695026,197780.92363805338,181,659012,178.22671971169498,649864.9236380536,58,229790,50.29684479024434,203874.5408306961,188,681874,180.29684479024436,655958.5408306961
215,2702,0.7419245136466697,5.703263534672325,0.2866307005337635,39,180119,38.22657763449578,176350.26985818156,144,660795,143.22657763449575,657026.2698581816,42,196495,39.391727830379146,182461.63815620093,147,677171,144.39172783037912,663137.638156201
216,2704,0.1079863075178722,1.6007359490260735,0.5295892470699923,36,145787,35.96788635921967,145652.50106787548,171,659818,170.96788635921973,659683.5010678754,38,155686,36.70179308474622,149225.76088012752,173,669717,171.7017930847463,663256.7608801275
217,2707,10.760509370290873,24.55215292741739,0.2243176946613247,73,238353,71.11618573996032,230183.73579508808,200,665340,198.11618573996032,657170.7357950881,76,252138,71.89435299918978,233298.7157258435,203,679125,198.89435299918972,660285.7157258434
218,2703,0.1722912937469996,2.7821103477337243,0.2797206270092085,59,272947,58.76434026916808,271425.8158893457,144,664206,143.7643402691681,662684.8158893457,59,272947,58.76434026916808,271425.8158893457,144,664206,143.7643402691681,662684.8158893457
219,2701,3.5343529596261725,12.890074611882556,0.26730613100468587,41,166677,39.73503148819633,160237.95144690122,168,670616,166.73503148819634,664176.9514469012,41,166677,39.73503148819633,160237.95144690122,168,670616,166.73503148819634,664176.9514469012
220,2706,0.9032680783317316,7.2466050628306995,0.21615104539986632,58,316997,57.9054129335258,316488.50569825026,126,655917,125.90541293352577,655408.50569825,60,327084,58.65838988783869,319859.2968547323,128,666004,126.6583898878387,658779.2968547322
221,2801,2.7184419949706866,9.977039062857964,0.3431836503892384,49,235135,48.911566262768964,234760.1738073503,160,738676,159.91156626276899,738301.17380735,51,249979,49.730332755985934,240780.5390956761,162,753520,160.7303327559859,744321.5390956758
222,2802,3.9883173974683146,18.21430271543158,0.151068694697683,55,247285,54.15475859881793,241903.56098289887,191,745971,190.1547585988179,740589.5609828989,61,268288,56.095254718581344,248894.43291111238,197,766974,192.09525471858132,747580.4329111127
223,2803,3.186034140879282,15.753141677472154,0.16133401114602117,62,306028,58.57328950887767,290260.3504676055,159,742912,155.57328950887762,727144.3504676053,64,321909,59.30459065035304,295173.82899241237,161,758793,156.304590650353,732057.8289924121
224,2804,1.992623086876228,9.295678867426162,0.2897829290782972,40,218964,35.74782514671301,199754.65622513497,144,728943,139.74782514671304,709733.6562251352,49,237665,38.64398983122053,205684.11548867906,153,747644,142.64398983122058,715663.115488679
225,2904,3.9187553012160152,14.626344579663426,0.23018997637062455,56,255965,54.682611768886595,250714.74197757122,163,752257,161.68261176888652,747006.7419775708,58,262680,54.98097561787678,251732.79633833226,165,758972,161.98097561787668,748024.7963383319
226,2902,0.12873078363354348,2.7812417835034173,0.20912925309593475,55,266669,48.60928802517511,232804.50758319075,152,771433,145.6092880251751,737568.5075831909,65,309489,51.37512224502901,245619.7624706495,162,814253,148.375122245029,750383.7624706498
227,2903,1.8725675057070728,10.403536014004894,0.21741294410359854,72,344752,69.51854640759598,332419.6558982691,148,732465,145.5185464075959,720132.6558982688,86,410948,74.25419092937449,355497.7263740063,162,798661,150.2541909293744,743210.7263740061
228,2905,0.6638275007834997,6.644560567124035,0.18894376941461566,53,219873,50.611811620918864,207685.6411506262,216,749412,213.61181162091884,737224.6411506259,60,262360,52.334489125864046,217550.12631985047,223,791899,215.334489125864,747089.1263198502
229,2901,0.06331214165692482,1.7047399124281848,0.27376669317703795,38,154091,36.34390421342512,146761.12119548133,193,737305,191.3439042134252,729975.1211954815,46,201236,38.83770688121199,161324.7224540328,201,784450,193.83770688121206,744538.722454033
230,2907,1.6696382271040755,6.880050662564635,0.4432502314454425,27,147835,26.86621606645191,147423.08826480448,150,748683,149.8662160664519,748271.0882648043,28,152470,27.06993607280886,148367.33049426903,151,753318,150.06993607280884,749215.3304942689
231,2908,5.276253576786173,13.894258023477331,0.3434510150335875,59,247812,57.97679628430209,242378.25495032239,175,751697,173.9767962843021,746263.2549503223,61,258697,58.63095304350399,245936.0423191329,177,762582,174.63095304350395,749821.042319133
232,2906,5.022359911280987,16.891552839838106,0.22119664914933848,74,277987,72.22218589733073,267918.7055683147,196,745675,194.22218589733072,735606.705568315,81,314588,74.93311438480872,281552.4926126237,203,782276,196.93311438480882,749240.4926126241
233,3000,45.07865570147485,36.038534962992784,0.4361607339124543,46,108144,45.98135146407589,108097.68468317912,271,989415,270.9813514640759,989368.6846831792,46,108144,45.98135146407589,108097.68468317912,271,989415,270.9813514640759,989368.6846831792
