,geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1,cpolsby,rank_cpolsby,dpolsby_0.5,dpolsby_pro_0.5,dpop_polsby_0.5,dpop_polsby_pro_0.5,rank_dpolsby_0.5,rank_dpolsby_pro_0.5,rank_dpop_polsby_0.5,rank_dpop_polsby_pro_0.5,dpolsby_0.1,dpolsby_pro_0.1,dpop_polsby_0.1,dpop_polsby_pro_0.1,rank_dpolsby_0.1,rank_dpolsby_pro_0.1,rank_dpop_polsby_0.1,rank_dpop_polsby_pro_0.1
20,0503,1.4353759360269958,11.353741354143205,49,258527,48.03086009664504,253489.28788296078,140,720383,139.03086009664506,715345.2878829608,54,286805,49.58776555993222,263162.35717472486,145,748661,140.58776555993222,725018.3571747248,0.13992571414110633,343.0,0.05830903790087463,0.06026573840179505,1.0778334123388034e-05,1.113259725925704e-05,201.0,205.0,244.0,253.0,0.04972565157750343,0.05717398322703769,9.101474850932798e-06,1.0468910026451436e-05,198.0,207.0,247.0,250.0
21,0611,0.14041263389149933,2.8325471036481367,39,195483,35.97813078982729,176501.7904752991,149,732066,145.9781307898273,713084.7904752991,45,229936,38.19993801742214,187840.2419936232,155,766519,148.19993801742217,724423.2419936233,0.21991850205479743,218.0,0.09796186719263643,0.11277442095298613,1.915720939644363e-05,2.288984979101218e-05,96.5,89.0,122.0,105.0,0.07654320987654321,0.10156000311893393,1.449802953886002e-05,2.0531236108475294e-05,111.0,90.0,144.0,114.0
22,0639,0.05192086208149967,1.7989734010692229,55,272342,51.18518691868257,253483.60240878726,147,702216,143.18518691868255,683357.6024087875,61,307893,52.489710913383725,261239.48953968735,153,737767,144.4897109133837,691113.4895396874,0.20160545297931085,257.0,0.04859504132231405,0.054652433391838576,9.46763432898976e-06,1.0635264352817347e-05,250.5,233.0,272.0,259.0,0.04111797903789304,0.0524431247187322,7.782508344451651e-06,1.012678796708226e-05,245.0,226.0,277.0,256.0
23,0649,0.1882580306170009,3.47598685404012,36,263888,31.465697187014204,230256.04626412396,126,739011,121.46569718701416,705379.0462641241,46,314901,33.83610832063659,242802.39609634626,136,790024,123.83610832063655,717925.3960963462,0.19579749201670138,264.0,0.09722222222222222,0.12268145823563355,1.0612351338490269e-05,1.3304558526812094e-05,99.0,78.0,246.0,205.0,0.06427221172022685,0.10816493214535877,7.966952085840227e-06,1.217792738050917e-05,145.0,86.0,267.0,216.0
24,0608,8.521353143197437,19.785992358923192,38,178280,35.587520966489784,164581.61284543233,130,700264,127.58752096648978,686565.6128454321,46,224965,38.111327701121404,178173.64398660374,138,746949,130.1113277011214,700157.6439866037,0.2735286070016665,146.0,0.09002770083102493,0.10074250072122702,2.2032133241989404e-05,2.534658299152938e-05,114.0,105.0,102.0,98.0,0.06521739130434782,0.08957915286839126,1.4759139523309554e-05,2.2055093849337337e-05,142.0,117.0,141.0,102.0
25,0603,1.7136152566579843,11.9168803476226,37,170393,34.73707755862989,161174.63311973837,157,720549,154.73707755862992,711330.6331197383,46,212556,37.84217478728606,175075.13674816064,166,762712,157.8421747872861,725231.1367481606,0.15163450104086967,333.0,0.11468224981738495,0.12823537131399276,2.481761375069226e-05,2.7382817451154476e-05,78.0,74.0,92.0,87.0,0.07844990548204159,0.11022265843238556,1.6881609185011385e-05,2.3660694775130054e-05,107.0,84.0,123.0,93.0
26,0647,0.1680318085075002,3.595584367570547,57,255202,53.70089582603532,236514.1522719327,163,709552,159.70089582603532,690864.1522719327,68,310627,56.47315331794362,249172.8356582413,174,764977,162.47315331794363,703522.8356582412,0.16332865982325304,311.0,0.050169282856263465,0.0553788956798405,1.0894720205709258e-05,1.2350325195524055e-05,238.5,231.0,241.0,229.0,0.03762975778546713,0.05094452681997083,7.928115583516261e-06,1.1331223598077691e-05,272.0,241.0,269.0,235.0
27,0615,0.16563224527950007,2.6910493941432985,23,125374,21.003420269803282,113578.93723401359,143,694696,141.00342026980329,682900.9372340135,31,168921,23.386098819984888,127477.61707380073,151,738243,143.38609881998488,696799.6170738006,0.2874163134065824,133.0,0.27032136105860116,0.31963152162568786,4.4195681399934374e-05,5.2937339076635576e-05,16.0,11.0,35.0,33.0,0.1571279916753382,0.2621751274727809,2.5872121982187425e-05,4.287854401536861e-05,34.5,18.0,72.0,37.0
28,0602,3.9796856387689705,16.592511953521768,34,114493,33.81195355439636,113726.24086563599,162,689985,161.81195355439638,689218.2408656359,38,137794,34.96751649247624,120610.97657878492,166,713286,162.96751649247625,696102.9765787848,0.1816495613734437,288.0,0.14013840830449828,0.14153702853543115,5.263586680004752e-05,5.3288733028964224e-05,61.0,66.0,30.0,32.0,0.1149584487534626,0.1332819906239855,3.756670333460247e-05,4.785197013078509e-05,62.0,66.0,33.0,34.0
29,0604,3.4980616859765177,12.301713460889633,53,225518,52.18160465597668,221369.45337447012,169,707397,168.18160465597666,703248.4533744701,54,229072,52.336880847777316,221921.30496012964,170,710951,168.3368808477773,703800.3049601297,0.29047322987568425,131.0,0.06016375934496262,0.06176516865234618,1.3909156414406245e-05,1.435071039981641e-05,194.0,195.0,183.0,194.0,0.05829903978052126,0.06145590287139222,1.3548638467263433e-05,1.4290632653721388e-05,160.0,188.0,152.0,184.0
