,geoid,carea,cperim,cpolsbypop,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
55,0649,0.1393737794712076,2.8796006054338124,0.21121581280465296,61,168989,48.64244054927474,138856.3953644318,389,718682,376.6424405492746,688549.3953644318,80,199515,54.00447232288486,147586.64259361534,408,749208,382.00447232288485,697279.6425936155
56,0613,0.027342672322166608,0.923142909569192,0.4031929644226486,31,37332,26.557548499241424,31914.140115084247,573,686646,568.5575484992414,681228.1401150842,53,67976,32.951625195252426,41070.09240116359,595,717290,574.9516251952524,690384.0924011634
57,0614,0.07218197455817284,1.756284582927236,0.29406872876669876,61,98867,49.40864081519822,79936.08966585425,463,718142,451.408640815198,699211.0896658543,81,131405,56.47623148917445,91879.79817675168,483,750680,458.4762314891742,711154.7981767518
58,0604,3.4978972642523525,11.263997446889636,0.3464430290389733,72,114407,69.98257253655682,111332.88276442792,480,702371,477.9825725365568,699296.8827644279,76,121975,71.16983513929617,113513.53075492596,484,709939,479.169835139296,701477.5307549259
59,0605,0.4815889913681666,5.205690725236303,0.22332106455302572,62,91968,54.020628008441115,78932.96060102918,515,701738,507.020628008441,688702.9606010289,74,111450,57.57628982554737,85395.70434067934,527,721220,510.5762898255472,695165.7043406791
60,0612,0.010273560611041493,0.5359781888947157,0.44940367317264407,35,57624,28.099879685345517,46394.728092450096,483,667854,476.0998796853456,656624.7280924502,51,81022,33.22888544644537,53724.31904487674,499,691252,481.22888544644536,663954.3190448768
61,0618,0.18465930491598498,2.6101047401086412,0.3406161139188331,64,94129,55.5792452975597,81547.92474245401,483,708248,474.5792452975597,695666.9247424538,98,151028,64.13254521588456,95754.01883105873,517,765147,483.1325452158845,709873.0188310589
62,0639,0.05145195856200005,1.3232242059589947,0.369270743999854,67,128963,56.73032438978269,109620.12878630293,404,676385,393.73032438978277,657042.1287863029,98,183676,65.56005416434772,125008.01950982539,435,731098,402.56005416434766,672430.0195098253
63,0620,1.2766755363940772,6.500722792515005,0.37963575322674187,49,77608,42.985480211661965,68146.73493468395,434,698071,427.9854802116619,688609.734934684,62,89986,47.138956947324,71895.31976922063,447,710449,432.138956947324,692358.3197692207
64,0630,0.03531756561449948,1.2946542419083202,0.26478478579215425,67,105807,61.281758726606114,95849.59461932938,435,710923,429.2817587266062,700965.5946193296,88,140589,67.8448621709867,106885.40869522461,456,745705,435.8448621709866,712001.4086952247
65,0628,0.05590954566150065,1.6436920821934462,0.2600488280084837,81,99537,68.78425261943507,86036.90710468977,528,718541,515.7842526194349,705040.9071046895,108,135362,75.358988090576,94778.33092657015,555,754366,522.3589880905762,713782.33092657
