,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,geoid,c_area,c_perim,perim (g) 0.5,w_perim (g) 0.5,pro_perim (g) 0.5,pro_w_perim (g) 0.5,area (g) 0.5,w_area (g) 0.5,pro_area (g) 0.5,pro_w_area (g) 0.5,perim (g) 0.1,w_perim (g) 0.1,pro_perim (g) 0.1,pro_w_perim (g) 0.1,area (g) 0.1,w_area (g) 0.1,pro_area (g) 0.1,pro_w_area (g) 0.1,c_a/p^2,rank_c_a/p^2,a/p^2 (g) 0.5,pro_a/p^2 (g) 0.5,w_a/p^2 (g) 0.5,pro_w_a/p^2 (g) 0.5,rank_a/p^2 (g) 0.5,rank_pro_a/p^2 (g) 0.5,rank_w_a/p^2 (g) 0.5,rank_pro_w_a/p^2 (g) 0.5,a/p^2 (g) 0.1,pro_a/p^2 (g) 0.1,w_a/p^2 (g) 0.1,pro_w_a/p^2 (g) 0.1,rank_a/p^2 (g) 0.1,rank_pro_a/p^2 (g) 0.1,rank_w_a/p^2 (g) 0.1,rank_pro_w_a/p^2 (g) 0.1
336,336,336,336,336,336,336,336,336,4218,0.5693322198375003,6.550853100242287,134,180292,132.37505208163608,178588.6855870513,510,707667,508.37505208163606,705963.6855870512,137,183870,133.03952488707023,179286.2901958964,513,711245,509.0395248870702,706661.2901958963,0.16671700695906386,304.0,0.02840276230786367,0.029011617433823318,2.177088236337802e-05,2.2134742801744045e-05,344.0,347.0,306.0,313.0,0.02733230326602376,0.028760082954116743,2.103766204559821e-05,2.198452771446796e-05,325.0,343.0,283.0,306.0
337,337,337,337,337,337,337,337,337,4213,0.04274461572700036,2.7068641789984853,166,232908,158.29435202106976,221121.4746722236,529,697372,521.2943520210697,685585.4746722236,194,279182,166.96986202371676,235742.3014931318,557,743646,529.9698620237168,700206.3014931319,0.0733091782375568,418.0,0.019197271011757874,0.020804255595110302,1.2855698957709275e-05,1.4021670706088265e-05,398.0,400.0,386.0,390.0,0.014799659900095654,0.019009688331539886,9.540945564650447e-06,1.2599432280409555e-05,401.0,397.0,394.0,392.0
338,338,338,338,338,338,338,338,338,4210,2.3675751355185146,14.703738353558993,165,223049,164.10476796989124,221958.27887161702,576,704797,575.1047679698913,703706.2788716166,171,231769,166.15981253540906,225179.4854214948,582,713517,577.1598125354091,706927.4854214943,0.13761256893261725,346.0,0.02115702479338843,0.021355245544721305,1.4166530005417825e-05,1.4283963410677808e-05,388.0,396.0,377.0,387.0,0.019903560069765056,0.02090470756404045,1.328292226423072e-05,1.3941747813740887e-05,375.0,391.0,359.0,381.0
339,339,339,339,339,339,339,339,339,4202,0.020622478677999868,0.8120473213697055,115,135966,111.70302688690072,131748.9468621749,681,706834,677.7030268869008,702616.9468621748,126,150426,114.31363609320609,135312.45242745554,692,721294,680.3136360932062,706180.4524274556,0.3929959284908801,58.0,0.05149338374291115,0.05431371913173346,3.823462097618761e-05,4.0478491172164316e-05,232.0,234.0,184.0,185.0,0.0435878054925674,0.05206107096982431,3.187619721030039e-05,3.8569158284195094e-05,234.0,227.0,196.0,189.0
340,340,340,340,340,340,340,340,340,4216,0.283718090372,5.450711169205729,115,189220,113.99942967298979,187420.57252683432,454,700980,452.9994296729899,699180.5725268342,123,207680,116.21654470871988,192407.10313995546,462,719440,455.21654470872,704167.1031399553,0.1200025716240868,376.0,0.034328922495274104,0.03485718392583626,1.957814545621961e-05,1.9904663135721954e-05,313.0,318.0,323.0,333.0,0.03053737854451716,0.03370405228452592,1.6680352729456953e-05,1.9021008085909607e-05,304.0,315.0,324.0,328.0
341,341,341,341,341,341,341,341,341,4207,0.23800508409549906,8.701231322405485,246,410931,235.57648338235973,391610.2314769821,463,720236,452.5764833823597,700915.231476982,273,456574,243.7987507224384,404970.0692039717,490,765879,460.7987507224383,714275.0692039719,0.039503417543166566,433.0,0.007650869191618745,0.008155077912861354,4.265176573536697e-06,4.5704339571576326e-06,435.0,435.0,435.0,435.0,0.006574621959237344,0.007752617215384307,3.6739886337479683e-06,4.355315685628688e-06,435.0,435.0,433.0,435.0
342,342,342,342,342,342,342,342,342,4214,0.06037722363150025,2.623302384012549,145,158355,144.45912777612332,157845.22722953346,733,704165,732.4591277761232,703655.2272295337,149,162439,145.6198093349953,159051.73766053285,737,708249,733.6198093349956,704861.7376605329,0.1102519539014557,386.0,0.03486325802615933,0.03509889296428256,2.8080890355141528e-05,2.8242101462896666e-05,310.0,317.0,254.0,266.0,0.03319670285122292,0.034596338169233166,2.684141182911693e-05,2.786295026973287e-05,290.0,310.0,236.0,257.0
343,343,343,343,343,343,343,343,343,4402,0.28900416907699994,3.3275732382874446,71,89833,69.07053916332428,87304.69392728171,400,527629,398.07053916332427,525100.6939272818,74,92942,69.67438352599177,87906.24562532175,403,530738,398.6743835259918,525702.2456253219,0.3279885826394857,103.0,0.0793493354493156,0.08344000948910875,6.538179671311948e-05,6.889177967022381e-05,132.0,135.0,106.0,102.0,0.07359386413440468,0.0821243720374489,6.144070014876746e-05,6.802998382775466e-05,125.0,129.0,94.0,96.0
344,344,344,344,344,344,344,344,344,4401,0.14310127311799975,2.588346438293079,90,118986,89.19741730179761,118203.0717255294,415,524938,414.1974173017977,524155.0717255294,97,127944,91.09118844012349,120686.4577088958,422,533896,416.09118844012346,526638.4577088959,0.26841609457334586,152.0,0.05123456790123457,0.052059839794261334,3.707799849047967e-05,3.751476818097311e-05,233.0,239.0,195.0,205.0,0.04485067488574769,0.05014594065698797,3.261495762646641e-05,3.6157258102822385e-05,223.0,237.0,190.0,204.0
345,345,345,345,345,345,345,345,345,4501,0.5969356533360012,8.682188400830213,81,160982,79.35183356805099,156108.22232275075,380,651549,378.35183356805084,646675.2223227507,100,192703,83.65488809865984,163458.7963163479,399,683270,382.6548880986598,654025.796316348,0.09951280581909963,392.0,0.05791800030483156,0.06008719217289615,2.5141572948996673e-05,2.653595148965057e-05,206.0,207.0,278.0,278.0,0.0399,0.054679510775969366,1.8399897393229487e-05,2.4478132721311123e-05,251.0,219.0,300.0,286.0
346,346,346,346,346,346,346,346,346,4502,0.7826539211065012,7.7276832302357725,116,189972,112.94321891657066,182768.0101779752,404,660509,400.9432189165705,653305.0101779749,131,210437,118.19512536680989,189864.16015335312,419,680974,406.19512536680975,660401.160153353,0.16469522455289853,308.0,0.03002378121284185,0.031431314958851354,1.8302042088061388e-05,1.9557602792422747e-05,334.0,334.0,338.0,335.0,0.024415826583532432,0.0290760613132024,1.537752093374208e-05,1.8319847005152107e-05,344.0,340.0,340.0,340.0
347,347,347,347,347,347,347,347,347,4505,1.4264071479125051,9.302431259028252,98,173419,95.09929039433416,169010.67667420642,421,659538,418.09929039433416,655129.6766742064,107,188332,97.76150353200414,173498.86764261374,430,674451,420.76150353200416,659617.8676426138,0.2071383114243437,247.0,0.04383590170762183,0.04623010477758185,2.1930395692893855e-05,2.2935013063755505e-05,268.0,266.0,304.0,306.0,0.0375578653157481,0.0440250901443677,1.901525553653624e-05,2.1912862918625786e-05,264.0,267.0,293.0,307.0
348,348,348,348,348,348,348,348,348,4506,2.1033391268280144,18.259769964367198,192,273767,181.0326517543739,257171.1972445682,530,668998,519.0326517543739,652402.1972445683,213,316248,186.9514510959485,269744.43653055746,551,711479,524.9514510959484,664975.4365305575,0.0792735963095666,412.0,0.014377170138888888,0.015837289433675718,8.926118038595795e-06,9.86440197878247e-06,420.0,420.0,414.0,413.0,0.01214485662015914,0.015019706965351425,7.1138796009735105e-06,9.13904069007085e-06,416.0,418.0,415.0,414.0
349,349,349,349,349,349,349,349,349,4504,0.33646483944499816,4.047487983014971,52,96094,50.14203616256523,90612.72899591236,407,656499,405.14203616256515,651017.7289959125,61,115932,53.00675401805229,97309.88897188107,416,676337,408.0067540180523,657714.8889718811,0.2580943011373182,172.0,0.15051775147928995,0.1611400057898121,7.109540385765935e-05,7.928926556935617e-05,59.0,58.0,91.0,84.0,0.11179790378930396,0.14521281088630206,5.03218374419819e-05,6.945823114969122e-05,71.0,63.0,120.0,92.0
350,350,350,350,350,350,350,350,350,4503,1.3879129833100032,7.311905826826951,74,115995,71.27763958058229,110169.39824346948,456,666775,453.2776395805823,660949.3982434694,79,128755,72.87142694438077,114727.92209975654,461,679535,454.87142694438086,665507.9220997564,0.3262202557350103,105.0,0.08327246165084003,0.08921906696023496,4.9556516373371e-05,5.4456065123457e-05,127.0,123.0,145.0,137.0,0.07386636756929979,0.08565921883379496,4.09905385182781e-05,5.056092070774737e-05,123.0,126.0,154.0,140.0
351,351,351,351,351,351,351,351,351,4507,1.4485026819650015,7.89430248722253,62,79028,61.190449910025606,78227.80390099397,461,661496,460.1904499100256,660695.803900994,63,79879,61.394674346669156,78401.59889657763,462,662347,460.39467434666915,660869.5988965778,0.2920798796963074,130.0,0.11992715920915713,0.12290521445207173,0.0001059168948275016,0.0001079640758830813,81.0,86.0,60.0,66.0,0.1164021164021164,0.12214308673504325,0.00010380549289472192,0.00010751422650300732,66.0,78.0,47.0,58.0
352,352,352,352,352,352,352,352,352,4600,22.57847248856348,23.877297877752373,78,92991,77.99999937910616,92990.99928980386,654,814180,653.999999379106,814179.999289804,78,92991,77.99999937910616,92990.99928980386,654,814180,653.999999379106,814179.999289804,0.4976615251982087,14.0,0.10749506903353057,0.10749507064283667,9.415396070109179e-05,9.415396205711876e-05,100.0,103.0,71.0,71.0,0.10749506903353057,0.10749507064283667,9.415396070109179e-05,9.415396205711876e-05,79.0,99.0,56.0,71.0
353,353,353,353,353,353,353,353,353,4707,2.4023466828100037,11.783564240262127,116,211575,114.68714858862444,209185.67347423386,414,705957,412.6871485886245,703567.6734742338,120,216927,115.8635593482346,210474.5066031465,418,711309,413.8635593482346,704856.5066031467,0.21741634829329007,225.0,0.030766944114149826,0.03137555627212563,1.577064841292809e-05,1.6078369373800146e-05,328.0,336.0,363.0,368.0,0.029027777777777774,0.030829285281882588,1.5115798130439813e-05,1.5911155234680095e-05,313.0,330.0,343.0,363.0
354,354,354,354,354,354,354,354,354,4709,0.12927015588500024,2.941980891083547,70,122137,65.16523897250988,112502.2635368533,519,702793,514.16523897251,693158.2635368533,79,150473,67.68317364054654,118975.64705425852,528,731129,516.6831736405467,699631.6470542585,0.1876845145757799,276.0,0.10591836734693877,0.12107953031794445,4.71121506838876e-05,5.4765856492720864e-05,101.0,89.0,151.0,136.0,0.0846018266303477,0.11278799844028267,3.22906547438203e-05,4.942575308665465e-05,109.0,94.0,192.0,145.0
355,355,355,355,355,355,355,355,355,4701,1.0960087695189986,8.002785380381043,88,136067,87.14501844281645,134608.3209842575,463,706103,462.1450184428165,704644.3209842576,89,137770,87.25330646060951,134792.7354785591,464,707806,462.25330646060956,704828.7354785594,0.21505104285363366,230.0,0.05978822314049586,0.06085456239339718,3.81383972018884e-05,3.888894322897598e-05,193.0,205.0,186.0,197.0,0.05857846231536424,0.06071782963788583,3.7291076709281e-05,3.879275537469917e-05,171.0,194.0,164.0,186.0
356,356,356,356,356,356,356,356,356,4704,1.5629036790229929,11.963816413562693,113,201309,111.32743824990223,199146.0541491636,398,701986,396.3274382499022,699823.0541491634,121,216644,113.24913291056544,202778.8756935159,406,717321,398.24913291056544,703455.875693516,0.13721531827522548,349.0,0.03116923799827708,0.03197788297243318,1.7322160884187138e-05,1.764594144263285e-05,327.0,330.0,351.0,354.0,0.02773034628782187,0.031051677562285333,1.5283408242883288e-05,1.710769267460587e-05,323.0,328.0,342.0,351.0
357,357,357,357,357,357,357,357,357,4705,0.3311893735720003,3.804141468197623,47,100931,46.94111281410349,100766.62239067619,518,704381,517.9411128141035,704216.6223906763,49,102849,47.692407202809974,101457.93108098,520,706299,518.6924072028099,704907.9310809801,0.2875894429318693,132.0,0.2344952467179719,0.2350572351569289,6.914463373270908e-05,6.935421632079746e-05,30.0,33.0,97.0,100.0,0.2165764264889629,0.22804019514957385,6.67710867165479e-05,6.84794703989188e-05,26.0,32.0,82.0,95.0
358,358,358,358,358,358,358,358,358,4703,1.2169193042710018,11.517298258893845,107,162877,105.36001659212135,160036.6795451276,500,706836,498.36001659212127,703995.6795451277,110,166358,106.59235933634709,161505.89144236216,503,710317,499.5923593363469,705464.8914423622,0.11528436639658453,382.0,0.04367193641366058,0.044894333758784405,2.664398235943541e-05,2.748722705034787e-05,270.0,272.0,267.0,272.0,0.0415702479338843,0.04397072612984977,2.566639228375748e-05,2.704572742836316e-05,244.0,268.0,247.0,265.0
359,359,359,359,359,359,359,359,359,4702,0.6292883716784979,8.544386485338045,75,124625,73.63223726012637,122927.61851252198,419,705263,417.6322372601263,703565.6185125217,79,130287,74.9950736120833,124947.5326624116,423,710925,418.9950736120833,705585.5326624116,0.10831729400296047,388.0,0.07448888888888887,0.077029667271999,4.540887657958831e-05,4.655921745238704e-05,143.0,146.0,157.0,162.0,0.06777759974363083,0.0744977995667582,4.188144124979326e-05,4.519540665037225e-05,141.0,144.0,148.0,160.0
360,360,360,360,360,360,360,360,360,4706,1.7129344974525091,9.779160871168017,91,157739,90.23204788616266,157022.26706433966,419,705429,418.23204788616266,704712.2670643395,93,160920,90.58778944987075,157573.0901304697,421,708610,418.58778944987074,705263.0901304695,0.22508545865138807,207.0,0.050597753894457184,0.0513683575939561,2.8351441361528447e-05,2.858178478260695e-05,236.0,243.0,252.0,263.0,0.04867614753150653,0.05100904955472337,2.736448184559464e-05,2.8404493650699184e-05,209.0,232.0,230.0,253.0
361,361,361,361,361,361,361,361,361,4708,1.8086842274299928,9.528338240103665,90,157267,87.33730008972456,150548.66939133295,475,707357,472.33730008972464,700638.6693913328,107,190144,92.24003469406817,160182.69246116493,492,740234,477.240034694068,710272.692461165,0.2503446325286319,181.0,0.05864197530864197,0.06192310406730965,2.8599829956704608e-05,3.0912936392057865e-05,201.0,199.0,251.0,248.0,0.04297318543104201,0.05609161614382889,2.0474050841773406e-05,2.7681775312804414e-05,238.0,215.0,286.0,259.0
362,362,362,362,362,362,362,362,362,4807,0.03946300244549998,1.9247412530949013,124,294611,120.31429465721666,280968.138425303,370,704972,366.3142946572168,691329.1384253029,138,324072,124.29012422383751,288120.07361387764,384,734433,370.2901242238375,698481.0736138778,0.1338613741963098,354.0,0.024063475546305932,0.02530576133232124,8.122205093142549e-06,8.75730980762299e-06,377.0,377.0,420.0,421.0,0.020163831127914304,0.02397004698095121,6.99309074556082e-06,8.414098825956141e-06,374.0,378.0,417.0,419.0
363,363,363,363,363,363,363,363,363,4813,9.865331055642038,21.950425216510485,66,82171,64.0163973905555,79004.26210055166,595,704551,593.0163973905553,701384.2621005515,68,85030,64.28272067550128,79336.82151273647,597,707410,593.2827206755011,701716.8215127364,0.25729755087904976,173.0,0.13659320477502296,0.14470523476246144,0.00010434587642234376,0.00011237118858598046,72.0,70.0,63.0,61.0,0.12910899653979238,0.1435731407544801,9.784234131504306e-05,0.00011148393592476819,58.0,64.0,53.0,51.0
364,364,364,364,364,364,364,364,364,4827,2.602309239904013,13.162302927338805,68,99289,66.90091644148846,98119.8571654227,523,699916,521.9009164414883,698746.8571654225,77,114082,69.35127127579786,102033.60546366892,532,714709,524.3512712757978,702660.6054636688,0.188757842295554,272.0,0.11310553633217993,0.11660681293302512,7.09975967481481e-05,7.257817655991805e-05,93.0,99.0,92.0,97.0,0.08972845336481698,0.10902183114943843,5.4915507111970206e-05,6.749306320285567e-05,97.0,98.0,111.0,99.0
365,365,365,365,365,365,365,365,365,4803,0.12983680215199989,2.1039655484608337,60,91240,57.99962880999098,87293.37401777656,436,702511,433.99962880999084,698564.3740177765,68,106976,60.34588560450322,92486.10000759416,444,718247,436.34588560450317,703757.1000075941,0.3685788630995822,69.0,0.12111111111111113,0.129014620662618,8.438836558644203e-05,9.167351285133997e-05,79.0,78.0,75.0,74.0,0.09602076124567474,0.11982172152256572,6.276262666602182e-05,8.227537240213045e-05,88.0,81.0,91.0,78.0
366,366,366,366,366,366,366,366,366,4817,1.9038593119369829,11.275390275098195,84,153043,81.56399484975258,147834.70672677195,452,701638,449.56399484975265,696429.7067267721,92,164063,83.3350639608223,150558.25204238418,460,712658,451.33506396082237,699153.2520423844,0.1881835038020229,273.0,0.06405895691609978,0.06757632107341915,2.9956161366986663e-05,3.1865774596315137e-05,182.0,181.0,243.0,242.0,0.05434782608695652,0.0649895498374944,2.6476456923300088e-05,3.084347157854349e-05,192.0,179.0,238.0,237.0
367,367,367,367,367,367,367,367,367,4835,0.14551319928850148,5.8328692403336015,211,368522,201.29173022580986,350508.1264997201,462,706098,452.2917302258097,688084.1264997205,242,414789,209.6556605476762,362997.2531178776,493,752365,460.655660547676,700573.2531178781,0.053746201010361684,428.0,0.010377125401495924,0.011162636466249041,5.199219376220746e-06,5.600739278358139e-06,429.0,431.0,431.0,431.0,0.008418140837374495,0.010480046921800271,4.372946084249104e-06,5.316757780280398e-06,429.0,429.0,427.0,431.0
368,368,368,368,368,368,368,368,368,4824,0.06784774552750013,2.0166780626348424,96,151460,91.64724143434587,145336.82446441226,479,693692,474.64724143434603,687568.8244644118,117,182406,97.33601253121252,153710.6216486067,500,724638,480.3360125312126,695942.6216486065,0.2096390278926271,242.0,0.05197482638888889,0.056510892527620725,3.0239233675538286e-05,3.255103807825669e-05,231.0,223.0,239.0,236.0,0.036525677551318574,0.050698842787519086,2.177924724433175e-05,2.9455451010662267e-05,274.0,234.0,272.0,244.0
369,369,369,369,369,369,369,369,369,4804,2.6381737462665003,13.749605073020613,91,145797,88.79995883544771,142078.4742006967,503,696447,500.7999588354477,692728.4742006966,98,155800,91.14895556342569,145412.34405495392,510,706450,503.14895556342566,696062.3440549538,0.17536091778718485,296.0,0.06074145634585195,0.06350950906255251,3.276354577718759e-05,3.4316775249097775e-05,191.0,191.0,228.0,226.0,0.05310287380258226,0.060561020153381336,2.910358726585712e-05,3.291892079696703e-05,197.0,195.0,219.0,223.0
370,370,370,370,370,370,370,370,370,4836,1.8496316733455,10.560041301042213,98,152208,95.99332409198723,147567.68014244727,450,696610,447.9933240919874,691969.6801424472,110,185283,100.18185951434349,156824.3175621838,462,729685,452.1818595143437,701226.3175621837,0.20843175448129192,243.0,0.0468554768846314,0.048617148235486934,3.0068706486276928e-05,3.1776390625566414e-05,247.0,253.0,242.0,243.0,0.03818181818181818,0.04505416636802049,2.125515472446209e-05,2.8512243705728223e-05,261.0,259.0,281.0,252.0
371,371,371,371,371,371,371,371,371,4832,0.04977442106149958,2.24173110958352,141,208687,133.44584259059843,197525.2665991848,505,695102,497.4458425905983,683940.2665991847,168,246545,141.22897194057825,208846.1551568586,532,732960,505.22897194057794,695261.1551568585,0.12446551597143235,369.0,0.02540113676374428,0.02793416597173561,1.5960913589290488e-05,1.7529634463204025e-05,371.0,358.0,362.0,356.0,0.018849206349206348,0.02533031854737437,1.2058349733477688e-05,1.5940245175893476e-05,380.0,370.0,369.0,362.0
372,372,372,372,372,372,372,372,372,4830,0.0918758448825001,2.5691661523092204,108,173617,100.59504804297815,162926.7951744611,464,697945,456.5950480429782,687254.7951744612,137,213387,108.14319754015943,174028.2159335679,493,737715,464.14319754015946,698356.215933568,0.17491490817096605,298.0,0.039780521262002745,0.0451209247928786,2.315456919938465e-05,2.589004164255817e-05,285.0,270.0,296.0,284.0,0.026266716394054025,0.03968748484933412,1.6201405747917066e-05,2.3058851214646544e-05,332.0,287.0,333.0,293.0
373,373,373,373,373,373,373,373,373,4812,0.3677525995399997,4.526264706530385,118,188907,113.66795476129776,182156.93756527104,469,693739,464.66795476129784,686988.937565271,144,225355,121.10147991387356,192304.19248104587,495,730187,472.1014799138735,697136.1924810461,0.2255722738977431,205.0,0.033682849755817285,0.035963887579128766,1.9440167730981895e-05,2.070419318107737e-05,316.0,312.0,325.0,324.0,0.023871527777777776,0.0321911477165909,1.4378040415822793e-05,1.8851248789913285e-05,351.0,323.0,349.0,329.0
374,374,374,374,374,374,374,374,374,4802,0.07986811900149933,3.689641219428613,163,370205,157.20932219994543,354291.80036627885,338,697768,332.20932219994546,681854.8003662786,181,427414,162.3320606241795,371643.6671685138,356,754977,337.33206062417963,699206.6671685139,0.07372504486407297,417.0,0.012721592833753622,0.013441731763588595,5.091274212864206e-06,5.432124309454499e-06,424.0,427.0,432.0,432.0,0.010866579164250177,0.012801150871613131,4.132722402175669e-06,5.062349057547268e-06,420.0,425.0,429.0,432.0
375,375,375,375,375,375,375,375,375,4834,2.246434336226512,15.048687447849247,95,170910,91.03700695137995,161249.80745108632,421,707631,417.0370069513799,697970.8074510861,99,176599,92.47424112781641,163337.8392174441,425,713320,418.4742411278163,700058.8392174441,0.1246540370385142,368.0,0.04664819944598338,0.050319770684678224,2.422545272763549e-05,2.684348197730245e-05,250.0,246.0,287.0,277.0,0.04336292215080094,0.048935854744428985,2.287219899337468e-05,2.623982482861128e-05,236.0,240.0,261.0,271.0
376,376,376,376,376,376,376,376,376,4821,1.4426137937034955,9.853004474277796,190,321610,181.39413195763345,308143.57520443364,431,686549,422.3941319576333,673082.5752044333,222,382174,191.35634047227487,325819.69144349854,463,747113,432.3563404722747,690758.6914434982,0.18673364922014365,278.0,0.011939058171745152,0.01283723255698392,6.637620995593341e-06,7.0886268177306595e-06,428.0,428.0,425.0,425.0,0.009394529664799934,0.011807450090324334,5.115216473743541e-06,6.506863585865224e-06,427.0,428.0,425.0,425.0
377,377,377,377,377,377,377,377,377,4823,14.156413121352402,29.436273197325985,161,285922,157.0588793877457,277845.0474422717,434,702641,430.05887938774566,694564.0474422714,169,303660,159.22876078058658,282912.5126487706,442,720379,432.22876078058647,699631.5126487702,0.2053040147421505,250.0,0.01674318120442884,0.0174342363810933,8.594850794317167e-06,8.997191813058801e-06,408.0,409.0,416.0,418.0,0.015475648611743288,0.017047889880359813,7.812425136425034e-06,8.741079113338271e-06,398.0,407.0,407.0,417.0
378,378,378,378,378,378,378,378,378,4828,2.253261124697004,14.348164528679874,118,236141,114.89069350226805,227411.2141749984,378,697013,374.89069350226805,688283.2141749982,131,269491,119.10156870177916,237723.53191218385,391,730363,379.1015687017792,698595.5319121836,0.13753989608152833,347.0,0.027147371444987068,0.028401086694279338,1.249965660636061e-05,1.3308938684363956e-05,353.0,354.0,391.0,394.0,0.022784220033797563,0.026725178721351845,1.005657812889148e-05,1.2361792674359281e-05,356.0,360.0,389.0,393.0
379,379,379,379,379,379,379,379,379,4833,0.054419115414500265,3.94324768128904,201,282497,182.38947530720185,258561.75981269148,508,700445,489.3894753072016,676509.7598126921,240,335819,192.72473374574506,273009.0948872835,547,753767,499.7247337457447,690957.0948872842,0.04397979784854238,431.0,0.012573946189450756,0.014711436357914309,8.777005271453578e-06,1.0119183617311733e-05,425.0,424.0,415.0,411.0,0.009496527777777777,0.013454139815413373,6.6838484169598016e-06,9.270365351229843e-06,426.0,424.0,419.0,412.0
380,380,380,380,380,380,380,380,380,4822,0.25476783621699883,4.729075520429505,82,294420,76.18998579281634,272926.24492917984,265,720346,259.1899857928164,698852.2449291797,96,327860,79.9743672499193,281799.1460642248,279,753786,262.97436724991934,707725.1460642245,0.14315349767228602,340.0,0.039411064842355736,0.04465009967248114,8.310105401308482e-06,9.381985656267644e-06,286.0,274.0,418.0,416.0,0.0302734375,0.041116088622331896,7.012472933426312e-06,8.912207331214748e-06,305.0,277.0,416.0,416.0
381,381,381,381,381,381,381,381,381,4829,0.04617212178350042,2.5808279582281504,129,246250,117.62201470751008,225590.27317671376,393,699575,381.62201470751006,678915.2731767141,155,289569,126.27109180294175,239551.4062426095,419,742894,390.27109180294167,692876.40624261,0.08711071670096407,405.0,0.023616369208581216,0.027583933171415158,1.1536705403385812e-05,1.3340583902035808e-05,379.0,363.0,399.0,393.0,0.017440166493236212,0.02447701827766533,8.859775515846512e-06,1.2074198843465214e-05,388.0,373.0,397.0,395.0
382,382,382,382,382,382,382,382,382,4814,0.8252989667794975,8.20322227399553,65,95305,63.85493829909774,92862.33076136926,515,695376,513.8549382990976,692933.3307613693,68,109548,64.65377557423993,95914.08170066263,518,709619,514.6537755742398,695985.0817006626,0.15411758915454754,329.0,0.12189349112426034,0.12602350536052925,7.655760278642961e-05,8.03548865157183e-05,78.0,81.0,83.0,83.0,0.1120242214532872,0.12311965232552415,5.913115048542996e-05,7.565457300064455e-05,70.0,77.0,102.0,84.0
383,383,383,383,383,383,383,383,383,4816,0.17571270876600031,2.020377155546694,47,77915,46.520362552893324,76813.66733285751,451,697714,450.52036255289335,696612.6673328576,48,79204,46.709040089508974,77056.87267755507,452,699003,450.70904008950896,696855.8726775552,0.5409388074822193,7.0,0.20416478044363964,0.20817484190647945,0.00011493049770327078,0.00011806315019958465,41.0,41.0,50.0,54.0,0.19618055555555555,0.20658290702164908,0.00011142555590388899,0.00011736002831892627,28.0,39.0,43.0,48.0
384,384,384,384,384,384,384,384,384,4818,0.05732065604100011,2.9955809944613114,152,262016,142.85925410690672,246389.69366368235,409,692438,399.8592541069069,676811.6936636821,184,312350,153.27417385844402,263297.6020378578,441,742772,410.2741738584442,693719.6020378573,0.08027103879534164,411.0,0.01770256232686981,0.019592524340985767,1.0086146424542904e-05,1.1148662758659064e-05,403.0,401.0,409.0,406.0,0.013025756143667295,0.017463697967296306,7.6132922864924885e-06,1.0006683381996666e-05,408.0,403.0,409.0,409.0
385,385,385,385,385,385,385,385,385,4808,1.5170881109234924,9.107763026195574,74,173887,71.64764786192723,161392.03093551472,324,703582,321.64764786192717,691087.0309355147,82,211566,74.01078135978686,171621.315947974,332,741261,324.0107813597868,701316.3159479739,0.2298249765378168,198.0,0.0591672753834916,0.06265799663040726,2.326914846315261e-05,2.653191330490458e-05,198.0,195.0,294.0,279.0,0.04937537180249851,0.059152006775411374,1.6560727114819425e-05,2.3810662944986858e-05,206.0,204.0,329.0,289.0
386,386,386,386,386,386,386,386,386,4825,1.9044553515669893,12.264168972294517,165,299106,157.96453323186458,287460.253980786,427,697879,419.96453323186455,686233.2539807863,193,354115,165.24420943914828,301427.4528398155,455,752888,427.24420943914834,700200.452839816,0.15911253993653235,317.0,0.015684113865932048,0.016830361252742856,7.800633614708017e-06,8.304550868733828e-06,412.0,412.0,421.0,424.0,0.01221509302263148,0.015646733512953516,6.0040144414207964e-06,7.70649285397539e-06,415.0,412.0,421.0,422.0
387,387,387,387,387,387,387,387,387,4806,0.5568791083630028,5.7654823523147725,115,195919,108.8861422439908,186671.18140222106,416,700922,409.8861422439908,691674.1814022211,134,221915,114.82968570583635,195018.37753089028,435,726918,415.8296857058363,700021.3775308904,0.2105229733186652,239.0,0.03145557655954631,0.03457148325407306,1.8260664640135173e-05,1.9849383046986764e-05,325.0,320.0,339.0,334.0,0.02422588549788372,0.0315360385417471,1.4760875107118336e-05,1.8406034211814815e-05,346.0,326.0,347.0,337.0
388,388,388,388,388,388,388,388,388,4809,0.040475170787000136,1.8302458026872728,103,210762,97.29682904105098,199633.64322285,357,684494,351.296829041051,673365.64322285,120,267800,102.83064434577436,218138.72359477077,374,741532,356.83064434577454,691870.7235947708,0.15183773437378306,332.0,0.03365067395607503,0.037108795372356486,1.540937497217199e-05,1.689598396958126e-05,317.0,306.0,367.0,361.0,0.025972222222222226,0.033745590331022694,1.0339719374138626e-05,1.4539833010295487e-05,334.0,314.0,384.0,373.0
